ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5078782,0,0,0,1,1,0,0,0,2,25,112500.0,42.536123260573500,2.234132117702620,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,0
5078785,0,0,1,0,1,0,0,0,1,34,292500.0,54.311861297631000,8.816060562502990,Working,Secondary / secondary special,Widow,House / apartment,Waiters/barmen staff,0
5078788,1,0,1,0,0,0,0,0,1,7,157500.0,39.1192153158518,2.4038823521359100,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5078794,1,1,1,0,0,0,0,1,3,38,157500.0,37.72288274228770,4.572304701670810,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5078801,0,0,1,0,0,0,0,0,2,38,306000.0,51.82036592127150,8.153487066811780,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,1
5078806,1,1,1,0,0,0,0,2,4,8,135000.0,24.756155157190100,2.7379070069885100,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5078807,1,1,1,0,1,0,0,1,3,40,315000.0,28.246986591100400,0.8158962880825750,Commercial associate,Secondary / secondary special,Married,With parents,Other,0
5078813,1,0,1,0,1,0,0,0,2,37,450000.0,52.23926569334070,5.067865869935730,Commercial associate,Higher education,Married,House / apartment,Managers,1
5078828,0,0,1,0,0,0,0,2,4,5,135000.0,35.26971806402600,3.236206082260420,Working,Secondary / secondary special,Married,House / apartment,Realty agents,0
5078829,1,1,0,0,0,0,0,1,2,5,135000.0,47.05640772911150,0.48734744724395400,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5078842,0,1,1,0,0,0,0,1,3,11,135000.0,28.835636597603000,0.3203351198176550,Working,Secondary / secondary special,Married,With parents,Private service staff,0
5078854,0,0,1,0,0,0,1,0,2,6,31950.0,56.80609458099760,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
5078855,0,0,1,1,0,0,0,0,2,15,99000.0,53.6985701280656,22.319417920970300,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5078861,0,0,1,1,0,0,0,1,3,5,121500.0,36.92888971026100,3.5729686441200000,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5078871,1,1,0,0,0,0,0,1,3,10,225000.0,32.5674038481283,1.8152323456333800,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1
5078898,0,0,1,0,0,0,0,1,3,41,180000.0,37.69276576521080,5.152740987152370,Working,Higher education,Civil marriage,House / apartment,Sales staff,0
5078908,0,1,1,0,0,0,0,0,2,43,202500.0,55.25643921504210,20.572633250511600,Working,Higher education,Married,House / apartment,Accountants,0
5078910,1,0,1,0,0,0,0,1,3,49,135000.0,43.29178559450230,22.152405593544000,Working,Secondary / secondary special,Married,House / apartment,Other,0
5078912,1,0,1,0,1,0,0,1,2,21,202500.0,39.718816950382300,0.572222564460598,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5078913,0,0,1,0,1,0,1,0,2,47,58500.0,67.00479818202980,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5078915,0,0,0,0,0,0,1,0,2,23,90000.0,60.425607644236400,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5078918,1,1,1,1,1,0,0,0,1,3,157500.0,55.20441898190930,3.3210811994770600,Working,Higher education,Separated,House / apartment,Drivers,0
5078924,1,0,1,0,1,0,0,0,2,43,270000.0,44.12410932462680,2.7379070069885100,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5078926,0,0,0,0,0,0,0,2,4,16,180000.0,32.594782918198200,4.654441911880460,Working,Higher education,Married,House / apartment,High skill tech staff,0
5078931,1,0,0,0,1,0,0,0,1,26,112500.0,43.40403978178880,0.8158962880825750,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Laborers,0
5078934,0,0,0,0,1,0,0,0,2,1,135000.0,29.155971717420600,5.486765642004970,Working,Incomplete higher,Married,House / apartment,Accountants,0
5078942,1,1,1,0,1,0,1,0,2,19,144000.0,61.89038789297520,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5078945,0,0,1,1,0,0,0,2,3,51,180000.0,33.54757455663020,9.571722896431820,Working,Incomplete higher,Separated,House / apartment,Other,1
5078947,0,0,0,0,0,0,1,0,1,43,112500.0,64.11904419666390,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5078978,1,1,1,0,1,0,0,0,2,19,180000.0,38.5223515883283,0.572222564460598,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5078992,0,1,1,0,0,0,0,1,2,28,292500.0,36.370356680835300,12.153569204022000,Working,Secondary / secondary special,Separated,With parents,Sales staff,0
5078996,0,0,1,0,0,0,0,0,1,5,129150.0,37.62431809003610,6.319089372129480,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5079000,1,0,1,1,0,0,0,0,2,13,112500.0,26.776730528347600,2.151994907492970,Working,Lower secondary,Civil marriage,House / apartment,Laborers,0
5079007,1,0,1,0,0,0,0,0,2,4,202500.0,57.07167156067540,2.319007234919270,Commercial associate,Higher education,Married,Municipal apartment,Other,0
5079008,1,1,1,0,0,0,0,1,3,24,225000.0,39.105525780816900,4.4052923742445100,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5079010,1,1,1,0,1,0,0,2,4,52,270000.0,41.142528594016300,3.488093526903360,Commercial associate,Incomplete higher,Married,House / apartment,Managers,0
5079013,1,1,1,0,0,0,0,2,4,10,900000.0,27.075162392109400,2.7379070069885100,Commercial associate,Higher education,Married,House / apartment,Managers,0
5079019,0,0,1,0,1,0,0,1,3,12,112500.0,24.539860503638000,4.068529812384920,Working,Higher education,Married,House / apartment,Core staff,0
5079039,0,1,1,1,0,0,0,2,3,35,103500.0,36.72628459174380,4.654441911880460,Commercial associate,Secondary / secondary special,Separated,House / apartment,Cooking staff,0
5079043,1,1,0,0,0,0,1,0,2,48,90000.0,66.33948677933150,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5079045,0,0,0,0,0,0,0,0,2,46,67500.0,53.005879655297500,5.234878197362030,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Sales staff,0
5079046,0,0,1,0,0,0,0,1,3,8,180000.0,36.737236219771800,5.571640759221610,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5079047,1,1,1,1,0,0,0,1,3,0,270000.0,27.704881003716700,3.4059563166937000,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5079048,0,0,1,0,0,0,1,0,1,43,67500.0,61.471488120906000,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5079050,0,0,1,0,1,0,0,0,2,10,135000.0,57.96422924495370,4.279348651923040,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,0
5079052,0,1,0,0,0,0,1,0,2,14,337500.0,57.214042725038800,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5079053,1,1,1,0,0,0,0,1,3,35,135000.0,41.10419789591850,10.529990348877800,Working,Higher education,Married,House / apartment,Laborers,0
5079057,1,1,0,0,1,0,0,0,2,6,121500.0,40.70993928691210,18.902509976248700,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5079065,1,1,1,0,0,0,0,0,2,60,135000.0,51.40694196321620,7.3211633366872700,Working,Secondary / secondary special,Married,House / apartment,Other,0
5079067,1,1,1,1,1,0,0,0,2,11,225000.0,33.706373163035500,6.737989144198720,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5079072,0,0,1,1,0,0,0,0,2,41,216000.0,42.62647419180410,4.487429584454160,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5079079,0,0,1,0,0,0,0,2,4,38,180000.0,35.10270573659970,15.488339938534000,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5079081,1,0,1,1,1,0,0,0,2,43,135000.0,60.69939834493520,3.069193754834120,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5079084,1,0,0,0,0,0,0,1,3,43,162000.0,30.240182892188100,2.5708946795622100,Working,Higher education,Married,Municipal apartment,Other,0
5079100,0,0,1,0,0,0,1,0,2,39,103500.0,64.09166512659400,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5079102,1,1,1,0,0,0,0,0,2,4,90000.0,48.28846588225630,14.445197368871400,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5079104,0,0,1,1,1,0,0,0,2,32,202500.0,47.30829517375440,11.94548827149090,Working,Higher education,Married,House / apartment,Accountants,0
5079113,1,1,0,1,0,0,0,0,2,15,225000.0,33.26009432089640,2.319007234919270,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5079116,1,0,1,0,0,0,0,0,2,3,202500.0,46.429427024511100,0.8158962880825750,Working,Secondary / secondary special,Married,House / apartment,Other,0
5079122,1,1,1,0,0,0,0,0,2,10,225000.0,46.859278424608300,5.774245877738760,Commercial associate,Higher education,Married,House / apartment,Managers,0
5079125,0,0,1,1,1,0,0,1,3,58,166500.0,43.42594303784470,3.775573762637150,Working,Higher education,Married,House / apartment,Accountants,0
5079126,1,0,1,0,0,0,0,0,2,36,270000.0,32.70156129147070,6.193145649808000,Working,Higher education,Married,House / apartment,Laborers,0
5079128,0,0,1,0,0,0,0,0,2,47,99000.0,41.86533604386130,12.816142699713200,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5079131,1,1,1,0,0,0,0,0,2,48,135000.0,40.529237424450900,0.6132911695654260,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5079134,1,1,1,1,1,0,0,0,1,11,441000.0,39.95427695298330,1.7385709494377000,Commercial associate,Higher education,Separated,House / apartment,Managers,0
5079136,0,0,1,1,0,0,0,2,3,38,67500.0,37.96929437291660,8.235624277021430,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
5079151,1,1,0,0,0,0,0,0,2,7,225000.0,40.32663230593370,8.900935679719640,Working,Higher education,Married,House / apartment,Laborers,0
5079155,0,1,1,0,0,0,0,0,2,34,234000.0,40.13771672245150,2.902181427407820,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,0
5079157,0,0,1,1,1,0,0,0,2,41,67500.0,48.94282565692660,6.445033094450950,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5079159,0,1,1,0,0,0,0,3,5,17,157500.0,35.162939690753400,2.0671197902763200,Working,Higher education,Married,House / apartment,Core staff,0
5079169,0,0,1,1,1,0,0,0,2,36,67500.0,35.15472596973240,3.3210811994770600,Commercial associate,Incomplete higher,Married,House / apartment,Other,0
5079171,0,0,1,0,0,0,1,0,1,37,270000.0,60.31609136395680,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,1
5079175,1,1,1,1,1,0,0,0,2,32,270000.0,37.36969273838610,3.447024921798530,Working,Secondary / secondary special,Married,House / apartment,Other,0
5079176,0,0,0,0,0,0,0,0,1,42,135000.0,26.371520291313300,5.31975331457867,Working,Secondary / secondary special,Single / not married,With parents,Other,0
5079197,0,0,1,0,0,0,0,0,1,11,67500.0,53.64107408091880,8.572386838881020,Working,Secondary / secondary special,Separated,House / apartment,Other,0
5079199,1,0,1,1,1,0,0,1,3,12,157500.0,30.19363847306930,0.3641416319294720,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5079200,1,1,1,0,0,0,0,0,2,24,225000.0,54.80468455888900,5.530572154116790,Working,Higher education,Married,House / apartment,Drivers,1
5079201,0,0,1,0,0,0,0,1,2,24,315000.0,47.34662587185230,3.364887711588880,State servant,Secondary / secondary special,Single / not married,Rented apartment,Other,1
5079203,1,1,1,1,1,0,0,0,2,21,202500.0,50.39391637063050,16.320663668658500,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5079207,1,0,1,0,0,0,0,0,2,13,157500.0,47.84218704011720,3.1540688720507600,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5079215,1,1,1,1,1,0,0,0,2,27,90000.0,56.77323969691370,18.111254851229000,Working,Higher education,Married,House / apartment,Laborers,0
5079216,1,1,1,0,0,0,0,0,2,18,270000.0,49.38362868505170,21.7745744265796,Working,Secondary / secondary special,Married,House / apartment,Other,0
5079217,0,1,1,0,0,0,1,0,2,54,90000.0,67.85628726120320,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5079218,1,0,1,0,0,0,0,0,2,3,157500.0,22.724628158004600,3.113000266945930,Working,Higher education,Civil marriage,House / apartment,Laborers,0
5079225,0,0,1,0,1,0,0,2,4,32,135000.0,38.86458996420190,3.5729686441200000,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
5079227,1,0,1,1,0,0,0,0,2,42,157500.0,38.492234611251400,3.775573762637150,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5079228,1,1,1,0,0,0,0,0,2,14,202500.0,30.12519079789460,5.193809592257200,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5079229,0,1,1,0,0,0,0,0,2,7,270000.0,53.339904310150100,3.280012594372230,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5079230,0,0,1,0,0,0,0,2,4,33,121500.0,29.949964749447300,6.1520770447031800,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5079231,0,0,1,0,0,0,0,0,1,17,112500.0,39.55180462295600,8.654524049090670,Working,Higher education,Single / not married,House / apartment,Other,1
5079243,1,0,1,0,1,0,0,0,1,24,180000.0,26.962908204822800,3.4059563166937000,Commercial associate,Higher education,Single / not married,With parents,High skill tech staff,0
5079245,1,1,1,0,0,0,0,0,2,46,180000.0,46.0762370206096,9.697666618753290,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5079246,0,0,1,0,0,1,0,0,1,19,225000.0,46.17206376585420,0.27926651471282800,Working,Higher education,Single / not married,House / apartment,Core staff,0
5079255,0,1,1,1,1,0,0,0,1,31,162000.0,42.85372047338410,9.31983545178888,Working,Higher education,Separated,House / apartment,Accountants,0
5079257,1,0,1,0,0,0,0,0,2,23,135000.0,47.54923099036940,12.446525253769800,Working,Higher education,Married,House / apartment,High skill tech staff,0
5079261,0,0,1,0,0,0,1,0,2,28,76500.0,62.333928828107400,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5079263,0,0,0,0,0,0,0,2,3,29,315000.0,30.264824055251000,1.1526588499421600,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Managers,0
5079265,0,0,1,0,0,0,0,2,4,28,225000.0,27.45846937308770,7.406038453903910,Working,Higher education,Married,House / apartment,Other,0
5079275,0,0,1,0,1,0,0,0,1,11,202500.0,62.65152604091800,24.19488422075740,State servant,Secondary / secondary special,Widow,House / apartment,Medicine staff,0
5079280,0,0,1,0,0,0,0,0,1,1,90000.0,44.66073909799650,9.278766846684050,State servant,Secondary / secondary special,Separated,Municipal apartment,High skill tech staff,0
5079281,1,0,0,0,1,0,0,2,4,42,270000.0,40.93718556849220,0.7748276829777480,Working,Secondary / secondary special,Married,With parents,Drivers,0
5079286,0,0,1,0,0,0,1,0,2,24,202500.0,58.74453274194540,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5079288,0,0,0,0,0,0,0,0,2,12,216000.0,42.37458674716110,1.1937274550469900,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5079292,0,0,1,0,0,0,0,0,2,50,117000.0,25.76096702875490,2.8173063101911700,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5079301,1,0,1,1,0,0,0,1,2,10,243000.0,36.537369008261600,14.445197368871400,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5079302,0,1,1,0,0,0,0,4,6,5,540000.0,32.9726140851626,9.61279150153665,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,0
5079303,1,1,1,0,1,0,0,2,4,11,450000.0,49.525999849415100,3.8604488798538000,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5079304,0,0,1,0,0,0,1,0,1,16,225000.0,53.67940477901670,0.0,Pensioner,Higher education,Separated,House / apartment,Other,0
5085623,1,0,1,0,1,0,0,1,2,54,202500.0,34.05956316693700,1.3771672245152200,Commercial associate,Secondary / secondary special,Separated,House / apartment,Core staff,1
5085631,1,1,1,1,1,0,0,0,2,15,202500.0,44.310287001102000,4.71467586603421,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5085635,0,0,1,0,1,0,1,0,2,11,144000.0,63.27303093150440,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
